"filename", "language", "Java", "Batch", "Markdown", "comment", "blank", "total"
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Class.class", "Java", -17, 0, 0, -6, 0, -23
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Class.java", "Java", -25, 0, 0, 0, -3, -28
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\CompResult.class", "Java", -26, 0, 0, 0, -1, -27
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\CompResult.java", "Java", -31, 0, 0, 0, -3, -34
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Compiler.class", "Java", -154, 0, 0, -175, -2, -331
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Compiler.java", "Java", -870, 0, 0, 0, -11, -881
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Extensions.class", "Java", -39, 0, 0, 0, 0, -39
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Extensions.java", "Java", -147, 0, 0, 0, -3, -150
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\JavaBB.class", "Java", -417, 0, 0, -39, -129, -585
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\JavaBB.java", "Java", -402, 0, 0, -40, -130, -572
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\LangUtil$DoubleRange.class", "Java", -17, 0, 0, 0, 0, -17
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\LangUtil$IntRange.class", "Java", -17, 0, 0, 0, 0, -17
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\LangUtil$IteratorToIterable.class", "Java", -10, 0, 0, 0, 0, -10
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\LangUtil$LongRange.class", "Java", -16, 0, 0, 0, 0, -16
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\LangUtil.class", "Java", -90, 0, 0, 0, 0, -90
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\LangUtil.java", "Java", -277, 0, 0, 0, -25, -302
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\MethodAccess.class", "Java", -18, 0, 0, 0, 0, -18
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\MethodAccess.java", "Java", -26, 0, 0, 0, -3, -29
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Null.class", "Java", -6, 0, 0, 0, 0, -6
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Options.class", "Java", -21, 0, 0, 0, 0, -21
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Options.java", "Java", -23, 0, 0, 0, -3, -26
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Parser.class", "Java", -46, 0, 0, 0, 0, -46
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Parser.java", "Java", -90, 0, 0, 0, -3, -93
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Precompiler.class", "Java", -45, 0, 0, 0, 0, -45
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Precompiler.java", "Java", -59, 0, 0, 0, -3, -62
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\RegexRule.class", "Java", -21, 0, 0, 0, 0, -21
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\RegexRule.java", "Java", -21, 0, 0, 0, -3, -24
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\StringParser.class", "Java", -39, 0, 0, 0, 0, -39
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\StringParser.java", "Java", -56, 0, 0, 0, -3, -59
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Token$Type.class", "Java", -29, 0, 0, 0, 0, -29
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Token.class", "Java", -118, 0, 0, -8, 0, -126
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Token.java", "Java", -266, 0, 0, 0, -3, -269
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Tokeniser$CharType.class", "Java", -16, 0, 0, 0, 0, -16
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Tokeniser.class", "Java", -432, 0, 0, 0, -1, -433
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Tokeniser.java", "Java", -236, 0, 0, 0, -4, -240
"f:\GitHub Repositories\JavaButBetter\compiler_versions\0.5\src_out\Util.java", "Java", -49, 0, 0, 0, -3, -52
"f:\GitHub Repositories\JavaButBetter\recompile.bat", "Batch", 0, -5, 0, -2, -2, -9
"f:\GitHub Repositories\JavaButBetter\run.bat", "Batch", 0, -2, 0, -1, -1, -4
"f:\GitHub Repositories\JavaButBetter\selfcomp.bat", "Batch", 0, -3, 0, -2, -2, -7
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\Code.class", "Java", -8, 0, 0, 0, 0, -8
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\Code.java", "Java", -7, 0, 0, 0, -3, -10
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\Dynamic.java", "Java", -54, 0, 0, -14, -17, -85
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\Extensions.java", "Java", -188, 0, 0, 0, -3, -191
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\LangUtil$DoubleRange.class", "Java", -16, 0, 0, 0, 0, -16
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\LangUtil$IntRange.class", "Java", -17, 0, 0, 0, 0, -17
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\LangUtil$IteratorToIterable.class", "Java", -10, 0, 0, 0, 0, -10
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\LangUtil$LongRange.class", "Java", -16, 0, 0, 0, 0, -16
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\LangUtil.class", "Java", -102, 0, 0, 0, 0, -102
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\LangUtil.java", "Java", -332, 0, 0, 0, -25, -357
"f:\GitHub Repositories\JavaButBetter\src_jbb_out\Null.class", "Java", -6, 0, 0, 0, 0, -6
"f:\GitHub Repositories\JavaButBetter\src_out\AccessMod.class", "Java", -15, 0, 0, 0, 0, -15
"f:\GitHub Repositories\JavaButBetter\src_out\AccessMod.java", "Java", -9, 0, 0, 0, -3, -12
"f:\GitHub Repositories\JavaButBetter\src_out\Alias.class", "Java", -10, 0, 0, 0, 0, -10
"f:\GitHub Repositories\JavaButBetter\src_out\Alias.java", "Java", -14, 0, 0, 0, -3, -17
"f:\GitHub Repositories\JavaButBetter\src_out\Class.class", "Java", -17, 0, 0, -6, 0, -23
"f:\GitHub Repositories\JavaButBetter\src_out\Class.java", "Java", -25, 0, 0, 0, -3, -28
"f:\GitHub Repositories\JavaButBetter\src_out\CompResult.class", "Java", -26, 0, 0, 0, -1, -27
"f:\GitHub Repositories\JavaButBetter\src_out\CompResult.java", "Java", -31, 0, 0, 0, -3, -34
"f:\GitHub Repositories\JavaButBetter\src_out\Compiler.class", "Java", -154, 0, 0, -185, -2, -341
"f:\GitHub Repositories\JavaButBetter\src_out\Compiler.java", "Java", -902, 0, 0, 0, -11, -913
"f:\GitHub Repositories\JavaButBetter\src_out\Dynamic.class", "Java", -62, 0, 0, -3, -17, -82
"f:\GitHub Repositories\JavaButBetter\src_out\Dynamic.java", "Java", -65, 0, 0, -3, -19, -87
"f:\GitHub Repositories\JavaButBetter\src_out\DynamicCode.class", "Java", -59, 0, 0, -14, -17, -90
"f:\GitHub Repositories\JavaButBetter\src_out\DynamicCode.java", "Java", -62, 0, 0, -14, -19, -95
"f:\GitHub Repositories\JavaButBetter\src_out\Extensions.class", "Java", -43, 0, 0, 0, 0, -43
"f:\GitHub Repositories\JavaButBetter\src_out\Extensions.java", "Java", -149, 0, 0, 0, -3, -152
"f:\GitHub Repositories\JavaButBetter\src_out\ExtensionsCode.class", "Java", -133, 0, 0, -19, -61, -213
"f:\GitHub Repositories\JavaButBetter\src_out\ExtensionsCode.java", "Java", -134, 0, 0, -19, -63, -216
"f:\GitHub Repositories\JavaButBetter\src_out\JavaBB.class", "Java", -96, 0, 0, 0, -5, -101
"f:\GitHub Repositories\JavaButBetter\src_out\JavaBB.java", "Java", -83, 0, 0, 0, -8, -91
"f:\GitHub Repositories\JavaButBetter\src_out\LangUtil$DoubleRange.class", "Java", -18, 0, 0, 0, 0, -18
"f:\GitHub Repositories\JavaButBetter\src_out\LangUtil$IntRange.class", "Java", -17, 0, 0, 0, 0, -17
"f:\GitHub Repositories\JavaButBetter\src_out\LangUtil$IteratorToIterable.class", "Java", -10, 0, 0, 0, 0, -10
"f:\GitHub Repositories\JavaButBetter\src_out\LangUtil$LongRange.class", "Java", -16, 0, 0, 0, 0, -16
"f:\GitHub Repositories\JavaButBetter\src_out\LangUtil.class", "Java", -95, 0, 0, 0, 0, -95
"f:\GitHub Repositories\JavaButBetter\src_out\LangUtil.java", "Java", -289, 0, 0, 0, -25, -314
"f:\GitHub Repositories\JavaButBetter\src_out\LangUtilCode.class", "Java", -270, 0, 0, -28, -87, -385
"f:\GitHub Repositories\JavaButBetter\src_out\LangUtilCode.java", "Java", -272, 0, 0, -28, -89, -389
"f:\GitHub Repositories\JavaButBetter\src_out\MethodAccess.class", "Java", -18, 0, 0, 0, 0, -18
"f:\GitHub Repositories\JavaButBetter\src_out\MethodAccess.java", "Java", -26, 0, 0, 0, -3, -29
"f:\GitHub Repositories\JavaButBetter\src_out\Null.class", "Java", -6, 0, 0, 0, 0, -6
"f:\GitHub Repositories\JavaButBetter\src_out\Options.class", "Java", -21, 0, 0, 0, 0, -21
"f:\GitHub Repositories\JavaButBetter\src_out\Options.java", "Java", -23, 0, 0, 0, -3, -26
"f:\GitHub Repositories\JavaButBetter\src_out\Parser.class", "Java", -46, 0, 0, 0, 0, -46
"f:\GitHub Repositories\JavaButBetter\src_out\Parser.java", "Java", -90, 0, 0, 0, -3, -93
"f:\GitHub Repositories\JavaButBetter\src_out\Precompiler.class", "Java", -45, 0, 0, 0, 0, -45
"f:\GitHub Repositories\JavaButBetter\src_out\Precompiler.java", "Java", -59, 0, 0, 0, -3, -62
"f:\GitHub Repositories\JavaButBetter\src_out\RegexRule.class", "Java", -21, 0, 0, 0, 0, -21
"f:\GitHub Repositories\JavaButBetter\src_out\RegexRule.java", "Java", -21, 0, 0, 0, -3, -24
"f:\GitHub Repositories\JavaButBetter\src_out\StringParser.class", "Java", -39, 0, 0, 0, 0, -39
"f:\GitHub Repositories\JavaButBetter\src_out\StringParser.java", "Java", -56, 0, 0, 0, -3, -59
"f:\GitHub Repositories\JavaButBetter\src_out\Token$Type.class", "Java", -29, 0, 0, 0, 0, -29
"f:\GitHub Repositories\JavaButBetter\src_out\Token.class", "Java", -118, 0, 0, -8, 0, -126
"f:\GitHub Repositories\JavaButBetter\src_out\Token.java", "Java", -266, 0, 0, 0, -3, -269
"f:\GitHub Repositories\JavaButBetter\src_out\Tokeniser$CharType.class", "Java", -16, 0, 0, 0, 0, -16
"f:\GitHub Repositories\JavaButBetter\src_out\Tokeniser.class", "Java", -432, 0, 0, 0, -1, -433
"f:\GitHub Repositories\JavaButBetter\src_out\Tokeniser.java", "Java", -236, 0, 0, 0, -4, -240
"f:\GitHub Repositories\JavaButBetter\src_out\Util.java", "Java", -49, 0, 0, 0, -3, -52
"f:\GitHub Repositories\JavaButBetter\test.bat", "Batch", 0, -5, 0, -2, -2, -9
"Total", "-", -75489, -32, -66, -3016, -6174, -84777
